"email","first_name","last_name","cf_id","company_name","description","end_date","remaining_goal_amount"
"svenja.perrin@berger.com","Sudie","Amsel",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Elissa","Amsel",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Jonathon","Amsel",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"svenja.perrin@berger.com","Gianina","Amsel",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Macie","Amsel",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"calogero.cross@mercantini.it","Jalisa","Anastasi",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"svenja.perrin@berger.com","Reagan","Anctil",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"chantal.armas@jenkins.net","Salvatorre","Anderson",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Mahamadou","Anderson",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"chantal.armas@jenkins.net","Jamey","Anderson",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Fatma","Anderson",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Carey","Andolina",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Annetta","Andreas",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"ariadna.geisel@rangel.com","Augustin","Andreas",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"guillermina.nicholson@grondin.fr","Inaya","Andreas",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"svenja.perrin@berger.com","Adolfo","Andreas",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Shin","Andreas",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"guillermina.nicholson@grondin.fr","Jonas","Andreotti",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"svenja.perrin@berger.com","Quianna","Andreozzi",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Kurt","Andres",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Maddie","Andres",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"guillermina.nicholson@grondin.fr","Jasmin","Andres",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"mathilde.kruschwitz@yahoo.com","Egiodeo","Andres",1911,"Willis and Sons","Fundamental incremental database","2021-06-16",72323.0
"svenja.perrin@berger.com","Roque","Andres",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Louetta","Andrews",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"guillermina.nicholson@grondin.fr","Tomika","Andrews",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"chantal.armas@jenkins.net","Byron","Andrews",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Montes","Andrews",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Medard","Andrews",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Emilia","Andriano",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"chantal.armas@jenkins.net","Gianni","Anello",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"guillermina.nicholson@grondin.fr","Daniel","Angeli",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"chantal.armas@jenkins.net","Kiara","Angelillo",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Laurene","Angelis",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"mathilde.kruschwitz@yahoo.com","Berg","Angello",1911,"Willis and Sons","Fundamental incremental database","2021-06-16",72323.0
"mathilde.kruschwitz@yahoo.com","Burton","Angello",1911,"Willis and Sons","Fundamental incremental database","2021-06-16",72323.0
"henry.gucci@leleu.fr","Donielle","Angelo",238,"Parker PLC","Reduced interactive matrix","2021-07-21",41198.0
"svenja.perrin@berger.com","Jestine","Angeloni",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"henry.gucci@leleu.fr","Mignon","Angeloni",238,"Parker PLC","Reduced interactive matrix","2021-07-21",41198.0
"calogero.cross@mercantini.it","Germar","Angelotti",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"ariadna.geisel@rangel.com","Sandy","Angers",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"svenja.perrin@berger.com","Cleo","Angiolillo",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"chantal.armas@jenkins.net","Kamelia","Annese",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Harold","Annese",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Augusto","Anselmo",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Zanipolo","Anthony",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"guillermina.nicholson@grondin.fr","Rich","Anthony",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"svenja.perrin@berger.com","Dashiell","Anthony",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Jaymie","Anthony",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"ariadna.geisel@rangel.com","Jessika","Anthony",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"chantal.armas@jenkins.net","Laurice","Anthony",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Armonda","Antonelli",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"guillermina.nicholson@grondin.fr","Alvin","Antonellis",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"guillermina.nicholson@grondin.fr","Carmyne","Antoni",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"svenja.perrin@berger.com","Marcella","Antonini",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Mechthild","Antonucci",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"guillermina.nicholson@grondin.fr","Margit","Antonucci",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"calogero.cross@mercantini.it","Adolph","Aprea",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"svenja.perrin@berger.com","Lucille","Aquila",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Bruno","Arace",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"ariadna.geisel@rangel.com","Kathyrn","Arata",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"svenja.perrin@berger.com","Warren","Arcand",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Bobby","Arcara",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Kevin","Arcaro",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"danny.farrell@hotmail.com","Murray","Archambault",2488,"Cooper Inc","Polarized discrete product","2021-03-21",1503.0
"svenja.perrin@berger.com","Gianmaria","Archambault",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Sven","Archambault",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"guillermina.nicholson@grondin.fr","Miles","Arco",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"katarina.clarke@hotmail.com.au","Sabine","Ardizzone",910,"Wiggins Ltd","Upgradable analyzing core","2021-11-24",3739.0
"svenja.perrin@berger.com","Paloma","Argentieri",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Lara","Argenziano",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"svenja.perrin@berger.com","Regine","Argenziano",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Donatello","Argo",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"caroline.reeves@yahoo.com","Enzo","Armand",2882,"Barnes-Williams","Upgradable explicit forecast","2021-12-02",3768.0
"svenja.perrin@berger.com","Irvin","Armbruster",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"chantal.armas@jenkins.net","Ludivine","Armbruster",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Carla","Armbruster",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"katarina.clarke@hotmail.com.au","Veola","Armbruster",910,"Wiggins Ltd","Upgradable analyzing core","2021-11-24",3739.0
"chantal.armas@jenkins.net","Sofia","Armbruster",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"chantal.armas@jenkins.net","Jere","Armellino",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"henry.gucci@leleu.fr","Maryam","Armellino",238,"Parker PLC","Reduced interactive matrix","2021-07-21",41198.0
"calogero.cross@mercantini.it","Jost","Armstrong",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"chantal.armas@jenkins.net","Bert","Armstrong",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"ariadna.geisel@rangel.com","Arne","Armstrong",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"svenja.perrin@berger.com","Michelina","Arnaud",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"guillermina.nicholson@grondin.fr","Camillo","Arnold",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"svenja.perrin@berger.com","Armand","Arnold",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Luca","Arnold",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"henry.gucci@leleu.fr","Cecilia","Arnold",238,"Parker PLC","Reduced interactive matrix","2021-07-21",41198.0
"svenja.perrin@berger.com","Ucello","Arnold",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"guillermina.nicholson@grondin.fr","Hubert","Arnold",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"svenja.perrin@berger.com","Josef","Arnold",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"lauretta.neal@hotmail.de","Venice","Arnold",2284,"Foley-Cox","Progressive zero administration leverage","2022-01-13",151747.0
"svenja.perrin@berger.com","Waltraud","Arnold",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"ariadna.geisel@rangel.com","Louisa","Arnold",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"svenja.perrin@berger.com","Arvin","Arnold",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Jonathon","Arnold",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Chuck","Arnold",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Sylvester","Arnould",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Lino","Arnoux",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"svenja.perrin@berger.com","Ruperta","Arnoux",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"chantal.armas@jenkins.net","Suanne","Arnoux",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Anatolio","Arola",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Benny","Arone",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"ariadna.geisel@rangel.com","Emir","Arpino",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"svenja.perrin@berger.com","Wendell","Arpino",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"ariadna.geisel@rangel.com","Liam","Arsenault",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"guillermina.nicholson@grondin.fr","Isabel","Artale",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"calogero.cross@mercantini.it","Marsala","Artino",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"guillermina.nicholson@grondin.fr","Kamilah","Artino",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"svenja.perrin@berger.com","Kayla","Ashley",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Khalil","Ashley",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Juliet","Ashley",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Willetta","Ashley",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"guillermina.nicholson@grondin.fr","Elicia","Ashley",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"guillermina.nicholson@grondin.fr","Otthild","Asselin",563,"Rush-Bowers","Persevering analyzing extranet","2021-12-26",71872.0
"svenja.perrin@berger.com","Patrizia","Asti",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"mathilde.kruschwitz@yahoo.com","Melusina","Asti",1911,"Willis and Sons","Fundamental incremental database","2021-06-16",72323.0
"svenja.perrin@berger.com","Eldon","Astier",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"chantal.armas@jenkins.net","Henny","Astier",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"imelda.guerin@stumpf.net","Raeann","Atkins",948,"Burns-Burnett","Front-line scalable definition","2021-05-19",1559.0
"svenja.perrin@berger.com","Marlin","Atkins",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"svenja.perrin@berger.com","Oskar","Atkinson",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"ariadna.geisel@rangel.com","Zelie","Atkinson",1114,"Nunez-Richards","Exclusive attitude-oriented intranet","2021-03-10",88154.0
"chantal.armas@jenkins.net","Gasparo","Atkinson",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
"svenja.perrin@berger.com","Rolanda","Aubry",65,"Berry-Richardson","Automated zero tolerance implementation","2021-05-29",8362.0
"calogero.cross@mercantini.it","Weldon","Aubry",968,"Warren Ltd","Distributed system-worthy application","2021-09-21",153288.0
"chantal.armas@jenkins.net","Hawa","Audy",1572,"Mcmillan Group","Advanced cohesive Graphic Interface","2021-12-29",98164.0
